map,name,rating,no of rating,type,address,Latitude,Longitude
https://www.google.com/maps/place/The+Fusion+Hack/data=!4m7!3m6!1s0x3be7c9dc14c61149:0x5ad6020ceed7a5a1!8m2!3d19.0774416!4d72.8987664!16s%2Fg%2F11k9s0m8fb!19sChIJSRHGFNzJ5zsRoaXX7gwC1lo?authuser=0&hl=en&rclk=1,The Fusion Hack,4.8,-117,Coffee,Surya House,19.0774416,72.8987664
https://www.google.com/maps/place/Tea+Post+-+Apni+Chai+ki+Dukaan/data=!4m7!3m6!1s0x3be7c99a627e5969:0xfa6e3cd0d50b2c86!8m2!3d19.1122767!4d72.8610089!16s%2Fg%2F11fk8dzm0k!19sChIJaVl-YprJ5zsRhiwL1dA8bvo?authuser=0&hl=en&rclk=1,Tea Post - Apni Chai ki Dukaan,4.3,-59,other,"Guru Hargovindji Rd, inside Solitaire Corporate Park, beside Starbucks",19.1122767,72.8610089
https://www.google.com/maps/place/Ashapura+Tea+Stall/data=!4m7!3m6!1s0x3be7c6064252a7a7:0x90fd918aa85f6857!8m2!3d19.046352!4d72.9083507!16s%2Fg%2F11hbnqd9mn!19sChIJp6dSQgbG5zsRV2hfqIqR_ZA?authuser=0&hl=en&rclk=1,Ashapura Tea Stall,5,-2,Tea,2WW5+G8X,19.046352,72.9083507
https://www.google.com/maps/place/Mama+Tea+House/data=!4m7!3m6!1s0x3be7cf578ecbc7df:0x84bf9f3ce785de89!8m2!3d19.0297917!4d72.8968238!16s%2Fg%2F1pv2nvqmb!19sChIJ38fLjlfP5zsRid6F5zyfv4Q?authuser=0&hl=en&rclk=1,Mama Tea House,5,-3,Tea,"2VHW+WP8, Ramakrishna Chemburkar Marg",19.0297917,72.8968238
https://www.google.com/maps/place/Desire+Instant+Chai+Maza+aajaye/data=!4m7!3m6!1s0x3be7c7f286527ebb:0xebc9f393ad6f0335!8m2!3d19.0614856!4d72.9025093!16s%2Fg%2F11mv0j7xcj!19sChIJu35ShvLH5zsRNQNvrZPzyes?authuser=0&hl=en&rclk=1,Desire Instant Chai Maza aajaye,4.8,-74,other,"Shop No 3, Balkrishna Building, Narayan Gajanan Acharya Marg",19.0614856,72.9025093
https://www.google.com/maps/place/The+White+Barn/data=!4m7!3m6!1s0x3be7c86af1c327cf:0xb5ebbd083f4cb3f1!8m2!3d19.1049421!4d72.8767884!16s%2Fg%2F1q5bwn0d3!19sChIJzyfD8WrI5zsR8bNMPwi967U?authuser=0&hl=en&rclk=1,The White Barn,3.8,-8,other,"4V3G+XPF, Waterstones Club International, Off International Airport Approach Road, Marol, Andheri East",19.1049421,72.8767884
https://www.google.com/maps/place/Muthuvel+Tea+And+Cold+Drinks/data=!4m7!3m6!1s0x3be7c8921d9c21ef:0x2e907f54c4a754c9!8m2!3d19.0729844!4d72.8810299!16s%2Fg%2F11sqczvwgn!19sChIJ7yGcHZLI5zsRyVSnxFR_kC4?authuser=0&hl=en&rclk=1,Muthuvel Tea And Cold Drinks,5,-1,Tea,"Shop No 22, Rb Jhankar Chawl, Pipe Line Rd, near Simran Store",19.0729844,72.8810299
https://www.google.com/maps/place/Bhartiya+Tea+Center/data=!4m7!3m6!1s0x3be7c9d4688b5029:0xa48fd3e67d51fbd!8m2!3d19.0508409!4d72.8801518!16s%2Fg%2F11s0x1jnpp!19sChIJKVCLaNTJ5zsRvR_VZz79SAo?authuser=0&hl=en&rclk=1,Bhartiya Tea Center,3.6,-10,Tea,"Shop No 2 Rahul Nahar 2 Pipe Line, Tormby Road",19.0508409,72.8801518
https://www.google.com/maps/place/SANCHA+Tea+Boutique+Bandra+West/data=!4m7!3m6!1s0x3be7c94712548727:0xf644a4f79a8f231c!8m2!3d19.0490017!4d72.8260459!16s%2Fg%2F11cn0r0n57!19sChIJJ4dUEkfJ5zsRHCOPmvekRPY?authuser=0&hl=en&rclk=1,SANCHA Tea Boutique Bandra West,4.6,-139,Tea,"Marian Ville, St. John Baptist Road, Bandra West, opposite Bungalow 9",19.0490017,72.8260459
https://www.google.com/maps/place/RAJENDRA+TEA+SHOP/data=!4m7!3m6!1s0x3be7c9ffcfccfb17:0xec4043f5bf306b54!8m2!3d19.0481231!4d72.8933309!16s%2Fg%2F11k3tqpb3n!19sChIJF_vMz__J5zsRVGswv_VDQOw?authuser=0&hl=en&rclk=1,RAJENDRA TEA SHOP,,,Tea,Navjeevan Society,19.0481231,72.8933309
"https://www.google.com/maps/place/SANCHA+Tea+Boutique,+Kala+Ghoda/data=!4m7!3m6!1s0x3be7d1c30af589dd:0x3b5134eb7869cb77!8m2!3d18.928604!4d72.832267!16s%2Fg%2F11b7819q8_!19sChIJ3Yn1CsPR5zsRd8tpeOs0UTs?authuser=0&hl=en&rclk=1","SANCHA Tea Boutique, Kala Ghoda",4.5,-150,Tea,"Opp Trishna Restaurant, Shop No 2A Machinery House, Saibaba Rd",18.928604,72.832267
https://www.google.com/maps/place/Tea+Shop/data=!4m7!3m6!1s0x3be7c91c6c71e2e9:0x8a38d929cd586c5!8m2!3d19.056326!4d72.8891044!16s%2Fg%2F11k4xqtd2j!19sChIJ6eJxbBzJ5zsRxYbVnJKNowg?authuser=0&hl=en&rclk=1,Tea Shop,,,Tea,"Shop no 4, Sion - Trombay Rd",19.056326,72.8891044
https://www.google.com/maps/place/BHART+SARKAR+TEA+STOLL/data=!4m7!3m6!1s0x3be7c9968dd9b79f:0x9820f7c96ff86141!8m2!3d19.0442396!4d72.8947254!16s%2Fg%2F11rhwjs3tv!19sChIJn7fZjZbJ5zsRQWH4b8n3IJg?authuser=0&hl=en&rclk=1,BHART SARKAR TEA STOLL,,,Tea,"shop no 1 dr bhojwani garden, RCF Rd",19.0442396,72.8947254
https://www.google.com/maps/place/13th+Tea+Lounge/data=!4m7!3m6!1s0x3be7c8ce6d6fffff:0xe6761347bd22d586!8m2!3d19.0443932!4d72.8648866!16s%2Fg%2F1pv2bsf_q!19sChIJ__9vbc7I5zsRhtUivUcTduY?authuser=0&hl=en&rclk=1,13th Tea Lounge,2.8,-5,Tea,"Shop 16/ 39, Maryland Corner, T. V, Chidambaram Marg",19.0443932,72.8648866
https://www.google.com/maps/place/PANDEY+MILK+TEA+CORNER/data=!4m7!3m6!1s0x3be7c92363f7e2bb:0x2eea95af271b60f5!8m2!3d19.0436602!4d72.8933077!16s%2Fg%2F11pd1mngng!19sChIJu-L3YyPJ5zsR9WAbJ6-V6i4?authuser=0&hl=en&rclk=1,PANDEY MILK TEA CORNER,,,Tea,"Shop No 453B, near Mono Rail Stastion",19.0436602,72.8933077
https://www.google.com/maps/place/HIRA+TEA+STALL/data=!4m7!3m6!1s0x3be7c76873de4581:0x88cd344a8fb4f1a0!8m2!3d19.0461366!4d72.90036!16s%2Fg%2F11tnfvry2m!19sChIJgUXec2jH5zsRoPG0j0o0zYg?authuser=0&hl=en&rclk=1,HIRA TEA STALL,,,Tea,"Dr, R C Marg",19.0461366,72.90036
https://www.google.com/maps/place/Rajdevi+Tea+House/data=!4m7!3m6!1s0x3be7c9dbd9472a67:0x61d522024251b1b1!8m2!3d19.0476679!4d72.8926368!16s%2Fg%2F11ssy8nq5c!19sChIJZypH2dvJ5zsRsbFRQgIi1WE?authuser=0&hl=en&rclk=1,Rajdevi Tea House,,,Tea,"Shop No 23, opp. KP Soni Jewellers",19.0476679,72.8926368
https://www.google.com/maps/place/Hanuman+Tea+Shop/data=!4m7!3m6!1s0x3be7c9672ab15c11:0x422ee352f8a1f5e3!8m2!3d19.0539695!4d72.8908378!16s%2Fg%2F11ssbz61d2!19sChIJEVyxKmfJ5zsR4_Wh-FLjLkI?authuser=0&hl=en&rclk=1,Hanuman Tea Shop,,,Tea,"Shop No 2, Cat Road, near Guruprasad Hotal",19.0539695,72.8908378
https://www.google.com/maps/place/Nanak+Tea+Company/data=!4m7!3m6!1s0x3be7c8aa2a433841:0x4910b8d8f76b1e8f!8m2!3d19.046483!4d72.8960495!16s%2Fg%2F1pxqcl64g!19sChIJQThDKqrI5zsRjx5r99i4EEk?authuser=0&hl=en&rclk=1,Nanak Tea Company,3.4,-8,Tea,"Gandhi Bazar, Bhaji Market, Chembur Colony, RCF Colony, Chembur",19.046483,72.8960495
https://www.google.com/maps/place/Lokesh+Tea+Shop/data=!4m7!3m6!1s0x3be7c971e732fe23:0x3f354a2fe3e23b69!8m2!3d19.0533071!4d72.8849234!16s%2Fg%2F11kj4lt72k!19sChIJI_4y53HJ5zsRaTvi4y9KNT8?authuser=0&hl=en&rclk=1,Lokesh Tea Shop,,,Tea,"Shop No 02Suman Nagar, West",19.0533071,72.8849234
https://www.google.com/maps/place/Nsruadeshwar+Tea+Shop/data=!4m7!3m6!1s0x3be7c92f9f1d92cd:0x50a5f6c49aefbe86!8m2!3d19.0541206!4d72.8823781!16s%2Fg%2F11trzpxhfn!19sChIJzZIdny_J5zsRhr7vmsT2pVA?authuser=0&hl=en&rclk=1,Nsruadeshwar Tea Shop,,,Tea,Shoo No 01 Chembure West Thakkar Bap Bappa Maharastra Ara,19.0541206,72.8823781
https://www.google.com/maps/place/Ganesh+Tea+Shop/data=!4m7!3m6!1s0x3be7c907eca65df5:0xe5774aa1ab86f467!8m2!3d19.053749!4d72.8940573!16s%2Fg%2F11jz75kpck!19sChIJ9V2m7AfJ5zsRZ_SGq6FKd-U?authuser=0&hl=en&rclk=1,Ganesh Tea Shop,,,Tea,"Purshotam Nivas, Chembur",19.053749,72.8940573
https://www.google.com/maps/place/Maharashtra+Tea+%26+Vadapav+Center/data=!4m7!3m6!1s0x3be7c94e66ba5623:0x8d8f37dcee832f10!8m2!3d19.0516804!4d72.8871776!16s%2Fg%2F11ssdqhvym!19sChIJI1a6Zk7J5zsREC-D7tw3j40?authuser=0&hl=en&rclk=1,Maharashtra Tea & Vadapav Center,,,Tea,"Shop No.1,Suman Nagar,Laldongar, Sion - Trombay Rd",19.0516804,72.8871776
https://www.google.com/maps/place/Amin+Tea+Shop/data=!4m7!3m6!1s0x3be7c7cbf8aa5ab1:0xdd91f6d45e42851e!8m2!3d19.0542731!4d72.8997521!16s%2Fg%2F11tgd1q_8k!19sChIJsVqq-MvH5zsRHoVCXtT2kd0?authuser=0&hl=en&rclk=1,Amin Tea Shop,,,Tea,1,19.0542731,72.8997521
https://www.google.com/maps/place/Sikandar+Tea+Shop/data=!4m7!3m6!1s0x3be7c939c1080af3:0xc2887b5799056ad7!8m2!3d19.0571854!4d72.8850288!16s%2Fg%2F11q99j01mn!19sChIJ8woIwTnJ5zsR12oFmVd7iMI?authuser=0&hl=en&rclk=1,Sikandar Tea Shop,,,Tea,,19.0571854,72.8850288
https://www.google.com/maps/place/Mngesh+Tea+Shop/data=!4m7!3m6!1s0x3be7cf30dc39d17d:0x6fb9e5f840f61578!8m2!3d19.0357102!4d72.8953127!16s%2Fg%2F11t_rnv7hg!19sChIJfdE53DDP5zsReBX2QPjluW8?authuser=0&hl=en&rclk=1,Mngesh Tea Shop,,,Tea,"Shop No.14 Mahul Road, Vashi Naka",19.0357102,72.8953127
https://www.google.com/maps/place/Liberty+Tea+Kurla/data=!4m7!3m6!1s0x3be7c88e0c85ee39:0xd74fdb7ea6b7dfc7!8m2!3d19.0678854!4d72.8799074!16s%2Fg%2F1tgyv4wv!19sChIJOe6FDI7I5zsRx9-3pn7bT9c?authuser=0&hl=en&rclk=1,Liberty Tea Kurla,3.9,-14,Tea,"dairy Farm, Pipe Line Rd, next to Kurla, beside Zariwaala Chawl",19.0678854,72.8799074
https://www.google.com/maps/place/IBRAHIM+Tea+Shop/data=!4m7!3m6!1s0x3be7c946e242dbc5:0xff9ec17c74375bbc!8m2!3d19.0500768!4d72.8768031!16s%2Fg%2F11kpfxzq1w!19sChIJxdtC4kbJ5zsRvFs3dHzBnv8?authuser=0&hl=en&rclk=1,IBRAHIM Tea Shop,,,Tea,"Soin, opp. Godrej Company",19.0500768,72.8768031
https://www.google.com/maps/place/nagori+tea+point/data=!4m7!3m6!1s0x3be7c9ffa751974d:0xa5f4b5de33a48689!8m2!3d19.0569857!4d72.8874243!16s%2Fg%2F11s8djyskk!19sChIJTZdRp__J5zsRiYakM9619KU?authuser=0&hl=en&rclk=1,nagori tea point,,,Tea,"04, near, kurla signal",19.0569857,72.8874243
https://www.google.com/maps/place/Sai+Tea+Stall/data=!4m7!3m6!1s0x3be7c947a2fccdcd:0xf59e804f45e91825!8m2!3d19.0639416!4d72.8757205!16s%2Fg%2F11pttmj__d!19sChIJzc38okfJ5zsRJRjpRU-AnvU?authuser=0&hl=en&rclk=1,Sai Tea Stall,,,Tea,Shop No 250 S.M Marg,19.0639416,72.8757205
https://www.google.com/maps/place/TEA+Express+Shop/data=!4m7!3m6!1s0x3be7c922056d372b:0x73641f5862848b6e!8m2!3d19.0540557!4d72.8893927!16s%2Fg%2F11j_2frg40!19sChIJKzdtBSLJ5zsRbouEYlgfZHM?authuser=0&hl=en&rclk=1,TEA Express Shop,,,Tea,5,19.0540557,72.8893927
https://www.google.com/maps/place/AADARSH+TEA+HOUSE/data=!4m7!3m6!1s0x3be7c7085f970093:0x8fb68264e086a66a!8m2!3d19.0457081!4d72.9017242!16s%2Fg%2F11jzs4jbc7!19sChIJkwCXXwjH5zsRaqaG4GSCto8?authuser=0&hl=en&rclk=1,AADARSH TEA HOUSE,,,Tea,"Shop No 1, near Sadguru Hotel",19.0457081,72.9017242
https://www.google.com/maps/place/BOMBAY+TEA+HOUSE/data=!4m7!3m6!1s0x3be7cf3f31c1f00d:0x46b3edf0bc39632!8m2!3d18.953756!4d72.8263309!16s%2Fg%2F11n63xfjd7!19sChIJDfDBMT_P5zsRMpbDC98-awQ?authuser=0&hl=en&rclk=1,BOMBAY TEA HOUSE,4.8,-4,Tea,"5/7 DADARKAR BULIDING, VP Rd",18.953756,72.8263309
https://www.google.com/maps/place/Anil+Tea+Shop/data=!4m7!3m6!1s0x3be7c61f46e4747d:0xf3afaf3f90a9af00!8m2!3d19.0634086!4d72.9037564!16s%2Fg%2F11clr_xj59!19sChIJfXTkRh_G5zsRAK-pkD-vr_M?authuser=0&hl=en&rclk=1,Anil Tea Shop,4,-4,Tea,"3W73+9G6, Santosh Nagar, P.L. Lokhande Marg, Chembur West",19.0634086,72.9037564
https://www.google.com/maps/place/SANJAY+TEA+SHOP/data=!4m7!3m6!1s0x3be7c98ad7014d6b:0x5d06fb6d7ae0647d!8m2!3d19.0555064!4d72.895006!16s%2Fg%2F11sf9sxfpy!19sChIJa00B14rJ5zsRfWTgem37Bl0?authuser=0&hl=en&rclk=1,SANJAY TEA SHOP,,,Tea,Shop No 01,19.0555064,72.895006
https://www.google.com/maps/place/Shiv+Shakti+Tea+And+Coldrink+House/data=!4m7!3m6!1s0x3be7c891c8574d05:0x836c3d831fe305fa!8m2!3d19.0726191!4d72.8836152!16s%2Fg%2F11bxfs8vy7!19sChIJBU1XyJHI5zsR-gXjH4M9bIM?authuser=0&hl=en&rclk=1,Shiv Shakti Tea And Coldrink House,3.7,-113,Tea,"Behind Building No, 5, VB Worlikar Marg",19.0726191,72.8836152
https://www.google.com/maps/place/Famous+Tea+Shop/data=!4m7!3m6!1s0x3be7c97c3822eccf:0x8b19d873bec0121!8m2!3d19.0658519!4d72.8758858!16s%2Fg%2F11vbwlps3p!19sChIJz-wiOHzJ5zsRIQHsO4edsQg?authuser=0&hl=en&rclk=1,Famous Tea Shop,,,Tea,"Shop No 1, Plaza Hotel",19.0658519,72.8758858
https://www.google.com/maps/place/Jagdish+Tea/data=!4m7!3m6!1s0x3be7c984fbbc9983:0x49ac9e686792b344!8m2!3d19.0621745!4d72.8918851!16s%2Fg%2F11k43jrwt_!19sChIJg5m8-4TJ5zsRRLOSZ2ierEk?authuser=0&hl=en&rclk=1,Jagdish Tea,,,Tea,"Shell Colony Rd, opp. Nana Nani Park",19.0621745,72.8918851
https://www.google.com/maps/place/Dipak+Tea+Stall/data=!4m7!3m6!1s0x3be7c8bb44a16e75:0x7b506c39f99cc9c5!8m2!3d19.0562623!4d72.8858905!16s%2Fg%2F1ptw8y8g5!19sChIJdW6hRLvI5zsRxcmc-TlsUHs?authuser=0&hl=en&rclk=1,Dipak Tea Stall,4.6,-8,Tea,"Shop No 21, Vatsalatai Nagar, SG Barve Marg",19.0562623,72.8858905
https://www.google.com/maps/place/MOURYA+Tea+Stall/data=!4m7!3m6!1s0x3be7cf364199bd09:0x75c635a1d0000000!8m2!3d19.033764!4d72.895745!16s%2Fg%2F11p6spnwnm!19sChIJCb2ZQTbP5zsRAAAA0KE1xnU?authuser=0&hl=en&rclk=1,MOURYA Tea Stall,,,Tea,"E, Mourya Tea Stall, Shop no 2, R C Marg Vijay Nagar, opp. Navjeevan Society",19.033764,72.895745
https://www.google.com/maps/place/Dinesh+Tea+Shop/data=!4m7!3m6!1s0x3be7c90c8a4ac4f9:0x7afd9e136dad9d24!8m2!3d19.0531753!4d72.894843!16s%2Fg%2F11svvzswxg!19sChIJ-cRKigzJ5zsRJJ2tbROe_Xo?authuser=0&hl=en&rclk=1,Dinesh Tea Shop,5,-1,Tea,"Shop No 2 Chembur Naka Charai Gav Chembur Naka, Gav",19.0531753,72.894843
https://www.google.com/maps/place/Harsh+Tea+Shop/data=!4m7!3m6!1s0x3be7c9ce3900244b:0x851fcfaeae3c1973!8m2!3d19.0665543!4d72.8745558!16s%2Fg%2F11rncxd_dt!19sChIJSyQAOc7J5zsRcxk8rq7PH4U?authuser=0&hl=en&rclk=1,Harsh Tea Shop,,,Tea,"Shop No.67, Bharat Nagar",19.0665543,72.8745558
https://www.google.com/maps/place/Bhaiya+Ji+Ki+Purwa+Wali+Chai/data=!4m7!3m6!1s0x3be7c9976d65310f:0x1e57aec6d5b7227b!8m2!3d19.0456377!4d72.8957555!16s%2Fg%2F11skp0fr59!19sChIJDzFlbZfJ5zsReyK31cauVx4?authuser=0&hl=en&rclk=1,Bhaiya Ji Ki Purwa Wali Chai,5,-8,Tea,"Durga General Store, Bhaiya Ji Ki Purwa Wali Chai, Shop No. 1829, Ground Floor, CG Rd",19.0456377,72.8957555
https://www.google.com/maps/place/KGN+TEA+AND+SNACKS+STALL/data=!4m7!3m6!1s0x3be7c9621a0333d1:0xb26f40149c5ef065!8m2!3d19.0448938!4d72.8946454!16s%2Fg%2F11sv8vtx94!19sChIJ0TMDGmLJ5zsRZfBenBRAb7I?authuser=0&hl=en&rclk=1,KGN TEA AND SNACKS STALL,,,Tea,"Shop No 2, CG Rd, near Food Vill Family Restaurant",19.0448938,72.8946454
https://www.google.com/maps/place/Apulkicha+Chaha/data=!4m7!3m6!1s0x3be7c96d6503f9f7:0x1a0766a326ee799f!8m2!3d19.0548701!4d72.8890042!16s%2Fg%2F11s2htxtsy!19sChIJ9_kDZW3J5zsRn3nuJqNmBxo?authuser=0&hl=en&rclk=1,Apulkicha Chaha,,,Tea,"Shop No.1, opp. Swastik Chambers",19.0548701,72.8890042
https://www.google.com/maps/place/Irani+Tea+Shop/data=!4m7!3m6!1s0x3be7c9fbb2992561:0x78cf68bfb0bdb0b!8m2!3d19.0626032!4d72.879007!16s%2Fg%2F11t4jng914!19sChIJYSWZsvvJ5zsRC9sL-4v2jAc?authuser=0&hl=en&rclk=1,Irani Tea Shop,,,Tea,Shop No 02,19.0626032,72.879007
https://www.google.com/maps/place/Badalal+Tea+Corner+Shop/data=!4m7!3m6!1s0x3be7c95e732fb047:0x253a8c3fa31e54a8!8m2!3d19.0799528!4d72.8802773!16s%2Fg%2F11ptq7pvqq!19sChIJR7Avc17J5zsRqFQeoz-MOiU?authuser=0&hl=en&rclk=1,Badalal Tea Corner Shop,5,-1,Tea,"Shop No, 1, Kurla Station Rd, opp. Bank Of India Bank",19.0799528,72.8802773
https://www.google.com/maps/place/Arif+Tea+Shop/data=!4m7!3m6!1s0x3be7c9d5e3546869:0xd0436c53e1163fbd!8m2!3d19.0607305!4d72.8983577!16s%2Fg%2F11sfrlyz3_!19sChIJaWhU49XJ5zsRvT8W4VNsQ9A?authuser=0&hl=en&rclk=1,Arif Tea Shop,,,Tea,10,19.0607305,72.8983577
https://www.google.com/maps/place/Khan+Tea+Shop/data=!4m7!3m6!1s0x3be7c901ce838b5d:0xdecfbfead3871ef6!8m2!3d19.0682189!4d72.8898175!16s%2Fg%2F11st8_5j9p!19sChIJXYuDzgHJ5zsR9h6H0-q_z94?authuser=0&hl=en&rclk=1,Khan Tea Shop,3,-2,Tea,"Shop No 2, Lokmanya Tilak Terminus, opp. Parcel Office, near Fly Ovare",19.0682189,72.8898175
https://www.google.com/maps/place/Sharma+Tea+Shop/data=!4m7!3m6!1s0x3be7c9bd3e9284f7:0x45ee9f0bae82980e!8m2!3d19.0684711!4d72.891508!16s%2Fg%2F11sswxrh79!19sChIJ94SSPr3J5zsRDpiCrguf7kU?authuser=0&hl=en&rclk=1,Sharma Tea Shop,,,Tea,"Shop No 3, Lokmanya Tilak Terminus, Santacruz – Chembur Link Rd",19.0684711,72.891508
https://www.google.com/maps/place/Ganpat+Tea+Shop/data=!4m7!3m6!1s0x3be7c8a01b8cc2b5:0x39b87e6c69c72b96!8m2!3d19.0634943!4d72.8976301!16s%2Fg%2F1ptyxgx_p!19sChIJtcKMG6DI5zsRlivHaWx-uDk?authuser=0&hl=en&rclk=1,Ganpat Tea Shop,,,Tea,"Shop No 23, Sal Colony, Road",19.0634943,72.8976301
https://www.google.com/maps/place/Yadav+Tea+Shop/data=!4m7!3m6!1s0x3be7c92ffaf083a1:0xf8e39a860d2e941d!8m2!3d19.0683868!4d72.8925782!16s%2Fg%2F11t_w1p3vg!19sChIJoYPw-i_J5zsRHZQuDYaa4_g?authuser=0&hl=en&rclk=1,Yadav Tea Shop,,,Tea,"Shop No 1, Lokmanya Tilak Terminus, Santacruz – Chembur Link Rd",19.0683868,72.8925782
https://www.google.com/maps/place/Irani+Tea+Shop/data=!4m7!3m6!1s0x3bdcb1d9dd71995d:0x37da6610ce95c391!8m2!3d19.0661582!4d72.8795004!16s%2Fg%2F11thhsq2sp!19sChIJXZlx3dmx3DsRkcOVzhBm2jc?authuser=0&hl=en&rclk=1,Irani Tea Shop,4.3,-3,Tea,"3V8H+FR6, Kurla Station Rd, near Sagar Hotel",19.0661582,72.8795004
